hs6,base_exports,base_imports,v25_exports,v25_imports,import_change25,export_change25,us_tariff_2019,us_tariff_2020,trump1_hit
281290,5021857.666666667,11112537.666666666,5475663,8048499,-0.27572807927190224,0.09036602856061293,25,25,TRUE
281511,731603.3333333334,1716678,552977,967463,-0.4364330410245835,NA,25,25,TRUE
281530,8085,1283276.3333333333,0,609405,-0.5251178688715784,NA,25,25,TRUE
281640,157954.66666666666,5714924,12495,3735418,-0.34637485992814604,NA,12.5,12.5,TRUE
281700,1457421,1918003,695848,1079432,-0.4372104736019704,-0.5225483919883136,25,25,TRUE
281810,2606760.6666666665,90770798,925407,73758899,-0.1874159903276382,-0.6449973287408306,15,7.5,TRUE
281820,60128135.666666664,51423362,42192013,52378755,0.01857896805735883,-0.29829833351393836,0,0,FALSE
281830,38267259,14880985,57489006,18948784,0.273355493604758,0.5023026864819349,25,25,TRUE
281910,0,1196439.6666666667,0,852960,-0.2870848202681345,NA,25,25,TRUE
281990,0,6897675.333333333,0,3859217,-0.44050468984091545,NA,25,25,TRUE
282110,5594025.666666667,118550170.66666667,4981762,68791729,-0.4197247577700662,-0.10944956336453472,25,25,TRUE
282200,195931.33333333334,1183050.6666666667,136051,777622,-0.34269763594233216,NA,25,25,TRUE
282300,775448,25239027.333333332,510956,21625578,-0.14316912001442417,NA,25,25,TRUE
282510,3065.5,1024257.6666666666,3405,1183536,0.15550611776398718,NA,25,25,TRUE
282520,17093335.666666668,1285994.6666666667,0,501305,-0.6101811205023142,-1,25,25,TRUE
282540,137276,42481524.333333336,94422,43969033,0.03501542588243434,NA,25,25,TRUE
282560,3683494.3333333335,12086375.333333334,3265059,17164325,0.4201383397934081,-0.11359738755310518,25,25,TRUE
282570,1787540.6666666667,1526492.6666666665,22017,815356,-0.46586313986004513,-0.9876830774199636,0,0,FALSE
282580,624491,127616619.33333333,556550,11645422,-0.9087468226251765,NA,0,0,FALSE
282590,3213291.3333333335,13894225.333333334,2783579,11269120,-0.18893499064215555,-0.13372965248300966,16.666666507720947,16.666666507720947,TRUE
282619,1758347.3333333333,19710169.666666668,411559,10805335,-0.45178883882092075,-0.7659398730853707,25,25,TRUE
282690,277157.6666666667,64322125.666666664,2270960,59539408,-0.07435571534827538,NA,12.5,12.5,TRUE
282710,39188.666666666664,3940487.3333333335,14445,2665468,-0.3235689460406843,NA,25,25,TRUE
282720,52709.666666666664,24253276.333333332,12845,22450741,-0.07432131265729056,NA,25,25,TRUE
282739,7327793.666666667,8285681.666666667,6902741,5420568,-0.3457909417631903,-0.058005545188886135,18.333333134651184,17.499999821186066,TRUE
282741,4488,5262005.333333333,12559,2416461,-0.5407718451571315,NA,25,25,TRUE
282749,244019,42762356.333333336,65189,44303944,0.03605011039733079,NA,12.5,12.5,TRUE
282751,40422.333333333336,5625519.666666667,73427,1015905,-0.8194113503825039,NA,25,25,TRUE
282890,955954.3333333334,2576352.3333333335,446081,2023997,-0.21439433038208935,NA,25,25,TRUE
282990,1133126.3333333333,1625172,663570,974400,-0.40043269266268433,-0.4143900988974751,18.75,18.75,TRUE
283010,0,1478765.6666666667,0,2967218,1.0065505082279207,NA,25,25,TRUE
283090,260171.33333333334,3547517,137990,1592302,-0.551150283423589,NA,25,25,TRUE
283110,4840,1488362.6666666667,0,962914,-0.3530380588243726,NA,25,25,TRUE
283210,31916,2413657.6666666665,38941,2400680,-0.005376763592406647,NA,25,25,TRUE
283230,63016,4622452.333333333,3829,1222241,-0.7355860240707728,NA,25,25,TRUE
283321,77910,5795923,176390,7174719,0.237890669009923,NA,25,25,TRUE
283327,23386.666666666668,5122248.666666667,32625,3156629,-0.3837415546531452,NA,25,25,TRUE
283329,5489096.666666667,46855674.333333336,2393594,21817556,-0.5343668336776258,-0.563936628309819,25,25,TRUE
283410,28661,4247052.666666667,2977,3531499,-0.16848240952666946,NA,25,25,TRUE
283429,2650662,3355710.6666666665,3393743,5169016,0.5403640282058486,0.2803378929490067,25,25,TRUE
283510,466490.5,26278291.666666668,0,18228348,-0.30633436026885313,NA,25,25,TRUE
283522,102578.33333333333,8536054.666666666,261185,5873920,-0.31186944913348724,NA,25,25,TRUE
283524,78680.66666666667,5714929,141849,2141778,-0.6252310396157152,NA,25,25,TRUE
283525,1159174,8122483.333333333,1309499,6930954,-0.14669520200103003,0.12968286038161655,25,25,TRUE
283526,8177326,12931671,4810656,10784853,-0.16601242020462784,-0.41170793484324825,25,25,TRUE
283529,368354.6666666667,4621017.666666667,139002,13810009,1.9885211432142684,NA,25,25,TRUE
283531,691927,10436349.666666666,51250,8243091,-0.21015572846048433,NA,25,25,TRUE
283539,4576623,15792515,5382698,12545293,-0.20561778792041674,0.17612877442603422,25,25,TRUE
283699,26771690.666666668,17405640,18811184,11117252,-0.3612845031840254,-0.2973479249324461,25,25,TRUE
283720,170003.3333333333,2121281.6666666665,277918,2247224,0.05937086776940678,NA,25,25,TRUE
283911,50402.333333333336,4062693.6666666665,5915,2382742,-0.4135068514887618,NA,25,25,TRUE
283990,1106435,1061123.6666666667,1464165,991917,-0.06522017069326831,0.3233176824666609,25,25,TRUE
284020,3072743,3147453,2898074,1066467,-0.6611650753799977,-0.056844649877975474,25,25,TRUE
284030,0,1637695.3333333333,0,344320,-0.78975332408185,NA,25,25,TRUE
284169,0,4935159.666666667,0,1402276,-0.7158600542407307,NA,25,25,TRUE
284170,30405043,7283235.333333333,23222155,281597,-0.9613362761036693,-0.23624002110439377,0,0,FALSE
284180,2456971,32735970,1535820,37945385,0.15913427950966474,-0.37491325701442957,0,0,FALSE
284190,714172,4690677.333333333,683858,6715239,0.43161392754081296,NA,25,25,TRUE
284210,3242978.3333333335,36451014.666666664,585396,30529599,-0.16244858259272593,-0.8194881556922726,25,25,TRUE
284290,2143180.6666666665,16659868.666666666,2606957,20463112,0.22828771399278341,0.21639628452539864,25,25,TRUE
284390,105020004,2212762.6666666665,54602712,864553,-0.6092879670180023,-0.480073224906752,25,25,TRUE
284420,4633,319162736,0,118496380,-0.6287273962960388,NA,3.75,1.875,TRUE
284590,93469030.66666667,5466719.333333333,135366014,6696612,0.22497819838077177,0.44824454725274915,25,25,TRUE
284610,1219475.3333333333,3681278,760219,3659287,-0.005973740641157772,-0.3766015767436597,0,0,FALSE
284690,340969481.6666667,112639794,67707518,105505469,-0.06333751817763446,-0.8014264570862938,0,0,FALSE
284920,1865147.6666666667,124543700.66666667,187083,86143461,-0.30832743415455816,-0.8996953413697539,0,0,FALSE
284990,1067068,62634201.666666664,533877,39033602,-0.3768005185452325,-0.49967855844238607,18.75,18.75,TRUE
285000,28276361.666666668,10914671.333333334,20978953,8319848,-0.23773719373562452,-0.2580745271506819,25,25,TRUE
285390,6680925.666666667,3631126,3751754,2920468,-0.1957128449962904,-0.4384379968903511,25,25,TRUE
290110,1269482310.6666667,2246399.6666666665,1719390125,4153695,0.8490454132605375,0.35440258643467415,25,25,TRUE
290124,18689506,25035963,17873809,14474821,-0.421838856368337,-0.04364465278001462,25,25,TRUE
290129,102241296.33333333,7462585,83932653,1337889,-0.8207204340051069,-0.17907287945217723,25,25,TRUE
290219,10066273.666666666,2878826,8026321,1951545,-0.3221038715087331,-0.20265221612459633,25,25,TRUE
290290,13582527.666666666,8801803,5795026,5589279,-0.364984765053251,-0.5733470129995195,25,25,TRUE
290311,239075,2118799,150000,1702289,-0.1965783446188147,NA,25,25,TRUE
290319,99620,2628395.3333333335,14396,1674125,-0.36306194933131575,NA,25,25,TRUE
290322,603584.6666666666,2246687.3333333335,41003,5404677,1.4056204527495442,NA,25,25,TRUE
290329,4051089,36507179.333333336,5445413,26967884,-0.26129916108373136,0.34418498334645325,25,25,TRUE
290341,809246.3333333333,2119729.6666666665,164942,1835214,-0.13422261863894902,NA,NA,NA,FALSE
290342,1492893,4422317.333333333,2165234,0,-1,0.45036114443566955,NA,NA,FALSE
290343,2301897,49837209.333333336,1493710,19947717,-0.5997424962826303,-0.3510960742379003,NA,NA,FALSE
290344,80708,41654896.666666664,95963,12547430,-0.6987765904112594,NA,NA,NA,FALSE
290345,7256352.666666667,3369394,13422239,0,-1,0.8497225281865664,NA,NA,FALSE
290346,314345,6289322.333333333,2657914,8321617,0.32313412462508556,NA,NA,NA,FALSE
290347,260417.66666666666,20179164.666666668,848799,2145764,-0.8936643793018588,NA,NA,NA,FALSE
290349,5143197.333333333,5928357,774971,5512345,-0.07017323686815757,-0.8493211615705717,NA,NA,FALSE
290351,17009695.666666668,55348400,28592863,37908571,-0.3150918364397164,0.6809744019131676,NA,NA,FALSE
290359,1605754.6666666665,21392752.666666668,7335,8412008,-0.6067823467567475,-0.9954320543777547,NA,NA,FALSE
290369,1610780,6386400,2085000,6483072,0.01513716647876738,0.29440395336420866,NA,NA,FALSE
290372,151253,5071553,0,4023687,-0.20661639541181961,NA,25,25,TRUE
290374,10000,2422567,3040,0,-1,NA,25,25,TRUE
290377,87016.5,12661986.333333334,0,2916884,-0.7696345641819916,NA,0,0,FALSE
290379,6325967.666666667,16847157,64116,10834664,-0.356884725416876,-0.9898646336215334,20,16.25,TRUE
290389,514737.6666666667,7685269.333333333,1022462,3552564,-0.537743721668744,NA,15,13.75,TRUE
290391,16110,1692174.6666666667,10705,291920,-0.8274882577133488,NA,25,25,TRUE
290399,21759130.333333332,117114759.33333333,18613703,81517732,-0.3039499678432218,-0.14455666587532576,12.857142448425291,11.78571391105652,TRUE
290410,7839254.666666667,6804420.333333333,5502072,3347225,-0.5080808010047978,-0.29813837744098465,25,25,TRUE
290420,384428.6666666667,3465815.6666666665,98422,3155095,-0.08965296961840724,NA,25,25,TRUE
290499,44896.333333333336,3515130.3333333335,26202,3673410,0.04502810754006177,NA,25,25,TRUE
290512,19595331,2710786.6666666665,26029130,1492170,-0.4495435519332641,0.3283332646945336,25,25,TRUE
290516,9884230.666666666,3382258.6666666665,145701,1810543,-0.46469410579281534,-0.9852592472885767,25,25,TRUE
290519,24701557.333333332,6324471.333333333,13835670,3925172,-0.3793675719087772,-0.4398867321077947,25,25,TRUE
290522,1850247.3333333333,3038725,1271096,2645095,-0.1295378818418909,-0.3130129269204009,25,25,TRUE
290529,2178905,10773963.666666666,1283171,5432851,-0.4957425912982628,-0.41109364566146755,25,25,TRUE
290532,17301008,3365831.6666666665,7054848,1580067,-0.5305567370917242,-0.5922290770572443,25,25,TRUE
290539,55750479,7674713,53507327,5616733,-0.26815074387797955,-0.04023556461281705,25,25,TRUE
290541,139156,4151100.6666666665,0,1196324,-0.7118055918020778,NA,25,25,TRUE
290542,103504,4232036,0,2585970,-0.3889536856491769,NA,25,25,TRUE
290543,359892.3333333333,8352681,722831,7716104,-0.07621229638723184,NA,15,7.5,TRUE
290544,80113.33333333333,6970608.333333333,114306,8445404,0.2115734518627619,NA,15,7.5,TRUE
290549,2226812.6666666665,67318404.66666667,281004,39678635,-0.4105826601733591,-0.8738088730110212,25,25,TRUE
290559,407234,11172069,63755,5372546,-0.5191091283091789,NA,25,25,TRUE
290613,18878731,18225065.333333332,10513097,8315987,-0.5437060527409906,-0.4431248053695982,25,25,TRUE
290619,2891015.6666666665,11956312,14162163,11312179,-0.05387388686410994,3.8986808211693083,25,25,TRUE
290621,344356.3333333333,2949801,428926,1969766,-0.33223766620188955,NA,25,25,TRUE
290629,452641,7467621.333333333,803517,4980504,-0.3330534881611565,NA,25,25,TRUE
290712,976394.6666666667,2190209.6666666665,70334,690866,-0.6845662721179357,NA,25,25,TRUE
290715,0,5064338.333333333,0,2750055,-0.4569764460839405,NA,25,25,TRUE
290719,13762924.666666666,10247231.333333334,16154904,3755684,-0.6334928062194621,0.17379876670593325,25,25,TRUE
290721,0,7332645,0,3987231,-0.4562356421182261,NA,25,25,TRUE
290729,11799291.666666666,10696936,1012185,14880253,0.3910761922853423,-0.9142164607338717,20,20,TRUE
290819,27592565,2803238.3333333335,17016783,1635872,-0.4164349208029048,-0.3832837577804021,21.42857074737549,21.42857074737549,TRUE
290899,30333,3475604.6666666665,18095,2382154,-0.3146073191676767,NA,21.111111283302307,20.27777796983719,TRUE
290919,22220995.333333332,35677954.666666664,43401851,18632508,-0.4777585157534815,0.9531911306823251,25,25,TRUE
290920,14890.666666666666,3533814.3333333335,22650,4260893,0.2057489720974776,NA,25,25,TRUE
290930,2791780.6666666665,39725270,1563197,14906249,-0.6247665780496898,-0.4400717009526297,12.5,12.5,TRUE
290949,13504134.333333334,8655319.333333334,7718023,7514446,-0.13181181298991554,-0.4284696220068704,25,25,TRUE
290950,2194406,1434233.3333333333,1951991,2575288,0.7955850977293328,-0.11046953025101099,25,25,TRUE
290960,3833260.3333333335,28864268.333333332,3948440,18550884,-0.35730627966145684,0.030047441773021547,25,25,TRUE
291030,0,6914722,6960,117347,-0.9830293972772876,NA,25,25,TRUE
291090,6571179,38040646.333333336,6995485,32504034,-0.14554464413718038,0.06457075663286603,25,25,TRUE
291100,85750,3205123,349515,3719214,0.16039665248416363,NA,25,25,TRUE
291219,7960021.333333333,30088131,7565253,27794859,-0.07621849293330982,-0.04959387881037501,20.833333015441895,20.833333015441895,TRUE
291221,69921,11188609.333333334,44788,3153427,-0.7181573771992158,NA,25,25,TRUE
291229,2324385.6666666665,14288376.666666666,1756053,15346416,0.0740489530767783,-0.24450876410784952,25,25,TRUE
291241,93731.33333333333,52797902.333333336,627903,1666439,-0.9684374013672147,NA,15,7.5,TRUE
291242,1367999,10100806.333333334,503991,498423,-0.9506551275658884,-0.6315852570067668,25,25,TRUE
291249,245376.33333333334,11836513.666666666,177065,9455235,-0.2011807474503824,NA,25,25,TRUE
291412,40386.333333333336,2517710.3333333335,22459,173095,-0.9312490409606294,NA,25,25,TRUE
291419,15678453.333333334,13699984,9159871,11983637,-0.12528094923322539,-0.41576692513887425,25,25,TRUE
291423,69360.66666666667,7431934.333333333,31055,8746275,0.17685041440310542,NA,25,25,TRUE
291429,2333325.6666666665,19609329.333333332,1744469,21369258,0.08974955934240016,-0.2523679720661939,25,25,TRUE
291439,45039,18678247.666666668,33400,6367120,-0.6591157739404641,NA,25,25,TRUE
291440,369489.3333333333,14945047.666666666,319063,10485737,-0.29838049139265593,NA,25,25,TRUE
291450,2827632.3333333335,44055030.333333336,2082933,37433158,-0.15030910847706377,-0.26336498014770193,25,25,TRUE
291461,0,1204672,0,689831,-0.42737027174201775,NA,25,25,TRUE
291462,7134343,126279099,6987604,90426644,-0.283914402968618,-0.020567976616767656,0,0,FALSE
291469,198783,22176545,211204,18440352,-0.1684749811118008,NA,6.25,6.25,TRUE
291479,863127,24807927.333333332,83895,48751059,0.9651403498951452,NA,22.5,20.625,TRUE
291511,317379,1479537.6666666667,153296,850707,-0.42501835595939547,NA,25,25,TRUE
291512,273048.3333333333,13001717,47702,9296161,-0.2850051266305827,NA,25,25,TRUE
291513,198063,2613652.6666666665,18810,1219315,-0.5334823882489869,NA,25,25,TRUE
291521,235588,12849819.666666666,355534,950014,-0.9260679118739383,NA,25,25,TRUE
291529,582716.3333333334,12656694,1239941,9814862,-0.22453193543274413,NA,25,25,TRUE
291531,121438,1380696.3333333333,97336,673094,-0.5124967136147968,NA,25,25,TRUE
291532,100000,1033950,0,8201,-0.9920682818318101,NA,25,25,TRUE
291533,369716.3333333333,2028179.3333333333,261005,217658,-0.8926830599135054,NA,25,25,TRUE
291539,4129913.6666666665,30524673,2332217,19094407,-0.3744599000290683,-0.4352867424750848,22.727272987365723,22.727272987365723,TRUE
291540,373500,6893630.333333333,109002,1709120,-0.7520725775306296,NA,21.666666507720947,19.166666507720947,TRUE
291550,7818709.666666667,3903529.6666666665,40032,2629071,-0.3264887871993458,-0.9948799735881398,25,25,TRUE
291560,5644247,15780776.666666666,4705809,9446282,-0.40140576097543146,-0.16626451677256507,25,25,TRUE
291570,6269852,1687419.6666666667,2919190,2047843,0.21359436567745738,-0.5344084676958882,25,25,TRUE
291590,19384958.666666668,19832128.333333332,13746417,14305704,-0.27866017405931465,-0.2908719984202185,25,25,TRUE
291611,77860.33333333334,7021071.666666667,3736,180472,-0.9742956618920711,NA,25,25,TRUE
291612,2812793.3333333335,19290656,583122,5800974,-0.699285809668681,-0.7926893550657828,25,25,TRUE
291614,4826488.333333333,18523126.333333332,2871489,15139629,-0.18266340532615988,-0.40505626416445634,25,25,TRUE
291619,862917.6666666666,94187544.66666667,1130057,53437239,-0.43265068444966437,NA,25,25,TRUE
291620,53100,22532637,80788,11190628,-0.5033591496636635,NA,25,25,TRUE
291631,1485249.6666666667,27050918.666666668,1168019,20348368,-0.2477753435755158,-0.21358743501934246,25,25,TRUE
291632,760855.6666666666,1037645.6666666666,682289,434420,-0.5813407081479645,NA,25,25,TRUE
291639,1562049.3333333333,69134217,874212,48575132,-0.29737929916816735,-0.44034289996816145,20.416666507720947,18.541666507720947,TRUE
291711,23067.333333333332,4794677,48416,2520410,-0.47433163902385916,NA,25,25,TRUE
291713,1581320,19173190.666666668,25100,12515426,-0.3472434391549367,-0.984127184883515,25,25,TRUE
291719,6182734.666666667,100721124.66666667,5205203,79775452,-0.2079570967459478,-0.15810668245831244,19.44444465637207,19.44444465637207,TRUE
291720,5812742.333333333,9282693.333333334,4844860,7225418,-0.22162483014987036,-0.16651044856796504,25,25,TRUE
291739,8107802,51639299.333333336,6277989,36791736,-0.28752449248956374,-0.22568545704495496,18.75,18.75,TRUE
291811,1997168.6666666667,10623524,1185108,10153532,-0.04424068698861131,-0.4066059518258014,25,25,TRUE
291812,40904,7659755,151930,5731527,-0.25173494452498807,NA,25,25,TRUE
291814,51958.333333333336,19051337.333333332,75874,3016736,-0.8416522710601664,NA,25,25,TRUE
291815,1250940.3333333333,14631004.666666666,1244783,8672873,-0.40722642104276546,-0.00492216388684666,25,25,TRUE
291816,191857.33333333334,7179608.333333333,210397,6913814,-0.03702072884662924,NA,25,25,TRUE
291819,3709515.3333333335,32507459,2071741,24499812,-0.24633260323423004,-0.4415062848282247,22.14285707473755,20,TRUE
291821,2612,4192462.3333333335,52418,3612810,-0.13826059419178247,NA,25,25,TRUE
291822,10394,3130428.3333333335,5094,3248765,0.03780206862000243,NA,0,0,FALSE
291823,345539.6666666667,26155062.666666668,398181,14668854,-0.43915813978550594,NA,25,25,TRUE
291829,1735067.3333333333,38065337.333333336,2008722,25481467,-0.3305860716046722,0.1577199117344534,22.5,22.5,TRUE
291830,3296686.6666666665,13878795,3944219,12834494,-0.07524435658859432,0.19641913193651006,25,25,TRUE
291899,679466.3333333334,189380450.66666666,405579,118036278,-0.3767240621485337,NA,8.5,8,TRUE
291990,3084722.6666666665,102252055.66666667,3502470,35545560,-0.6523731501704414,0.13542460002887352,25,25,TRUE
292019,221308,2557653.6666666665,0,656151,-0.7434558835891385,NA,25,25,TRUE
292029,10725779.666666666,1548627,9188394,376548,-0.7568504229875883,-0.14333556295627797,25,25,TRUE
292090,15137097,78620917.66666667,14551141,58760709,-0.25260718465369564,-0.03870993229415125,21.666666507720947,19.166666507720947,TRUE
292111,2248536,1073361.3333333333,1003284,394363,-0.6325906404926083,-0.5538056762266648,25,25,TRUE
292119,17631637.666666668,69346591.66666667,38321563,48958626,-0.29400097649596096,1.173454543728997,25,25,TRUE
292121,3482431.3333333335,1070230.3333333333,302330,16155,-0.984905118555476,-0.9131842178462671,25,25,TRUE
292129,31212727,7367569,19877453,8601699,0.1675084413868401,-0.363161924300943,25,25,TRUE
292130,2722136.3333333335,17972792,4923765,7842260,-0.5636593357337024,0.8087870690777303,25,25,TRUE
292141,1818961,6536620,0,210133,-0.9678529576447766,-1,25,25,TRUE
292142,368824,13008723.666666666,20779,7781471,-0.401826712643677,NA,19.5,17.25,TRUE
292143,232919.33333333334,2372818.3333333335,273064,530983,-0.7762226494372726,NA,25,25,TRUE
292144,278834.6666666667,1948183.3333333333,27620,1897425,-0.02605418723426094,NA,25,25,TRUE
