hs_code,best_avlbl
210230,27.5
251611,36
283410,49.3
283522,46.400000000000006
283529,46.825
290532,49.5
290920,38.85
291221,50.5
291817,25.80000000000001
293355,20
293590,14.226428571428572
293624,10
293790,10
300343,20
330300,45.76333333333333
340391,51.25
370243,48.69999999999999
390320,51.5
392310,45.5
392510,38.80000000000001
400211,45
401036,49.74
401691,47.69999999999999
420299,50.7
440395,35
440398,35
440611,20
440722,35
441881,46.19999999999999
480449,45
520547,32
521119,51.19999999999999
551211,48.5
580126,43
680430,42.5
720853,92.5
721914,82
721934,84.5
732591,67.37000000000002
741021,65.39
790112,12.5
811213,20
841391,51.416666666666664
843710,42.5
846711,46.25
847971,45
848520,47.599999999999994
851150,62.25
851440,40
851519,35.5
853120,43
853180,23.825000000000003
853190,41.875
870899,57.244615384615386
900130,29.5
903290,41.416666666666664
910819,27.75
960310,42.5
960622,39.5
030475,20
030749,35.5
030829,20
070956,45
090422,17.737462155854
120242,89.275
130232,27.5
150990,28.241216669750003
151221,26
160417,45.5
170219,33.900000000000006
190220,51.400000000000006
190300,17.6886451516
250100,44
250850,20
251200,45
270791,10
281810,17.9
282550,46.06666666666667
283319,45
284329,31.35
290371,49.63
291229,41.75
292429,29.656666666666663
293144,23.84999999999999
293627,10
293719,10
300342,10
300441,10
382482,36.05
391510,45
392119,48
430110,27.5
441600,37.73333333333333
450200,45
460219,49.41428571428572
470321,10
480519,45
481141,43.5
481950,43.666666666666664
482020,34.5
500200,45
520524,54.900000000000006
520546,32
520622,54.19999999999999
540220,40.650000000000006
550340,49.30000000000001
551421,53.900000000000006
580133,37.30000000000001
610442,39
610449,29.75
620433,39.8
630319,35.60000000000001
630590,33.69999999999999
640220,20
660320,26
700530,42.98630554744
701310,42.2
701337,40.68571428571429
732190,46.01000000000001
761610,54.314
790700,36.333333333333336
811219,50.5
821520,59.47
843141,40.85
844900,21.549999999999997
845290,28.5
846140,41.35000000000001
846269,49.400000000000006
847681,45
853010,39.5
854040,46.5
854690,44
870441,60
871620,21.5
890130,20
890590,26.25
902229,20.25
940599,54.885000000000005
950640,25.09999999999999
950651,28.273333333333337
970122,27.5
020430,20.10643263196999
030542,37.5
040900,25.70500104577999
070920,36.900000000000006
090510,10
091030,17.5
110710,44.81897123787999
110819,24
120230,151.8
150500,34.2
160415,48
180200,10
260500,10
261690,20.511460280040012
262011,20
280429,20.86
280910,45
281000,42
283630,39.5
290250,38
290342,24.69
290819,35.19
291030,48.849999999999994
293143,31.34999999999999
293626,10
320820,48.03
392093,50.80000000000001
392530,30.30000000000001
401695,30.69999999999999
440290,35
441891,45.349999999999994
460193,48.099999999999994
510510,49.5
530130,45
550921,51.19999999999999
570210,32
600330,55.599999999999994
610719,26.75
621220,45.5
690730,52.1
711311,29.433333333333337
720430,20
721391,80.33333333333333
721922,77.5
722810,71.5
731582,64.72
731815,67.31000000000002
760421,57.64
780600,44.9
841191,39
842441,46.2
842920,49.35
843991,24.5
846190,44.400000000000006
847021,45
847950,47.5
854470,43.5
871493,46.583333333333336
890312,39.400000000000006
900211,46.583333333333336
900791,27.450000000000003
920991,27.59999999999999
940210,20
940330,40.75
961210,30.950000000000003
